design,time_s,tray,liquid_W,electrical_W,connection,bore_mm,flow_LPM,solid_C
fixed,4.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.8551097975889626,51.087564122898776
fixed,4.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.85510125557353,51.087564265329696
fixed,4.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.855093162076378,51.08756440025148
fixed,4.0,C18,1740.0,1740.0,1.0,8.0,5.855085663303836,51.087564524666256
fixed,6.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.793570356689201,51.09053914032189
fixed,6.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.793534622119858,51.090540049745535
fixed,6.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.7935008437329065,51.09054090926073
fixed,6.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.793468987885474,51.090541719726225
fixed,6.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.793439014488309,51.09054248216522
fixed,6.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.793410877174175,51.09054319776099
fixed,6.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.79338452346674,51.09054386785277
fixed,6.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.793359894941958,51.090544493931446
fixed,6.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.793336927372296,51.09054507763599
fixed,6.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.2396721400582718,68.63697756006933
fixed,6.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.2396689819845321,68.63697806674578
fixed,6.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.2396658646923455,68.63697856683497
fixed,6.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.2396627877353192,68.63697906040943
fixed,6.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.2396597506441336,68.63697954754552
fixed,6.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.2396567529266858,68.63698002832317
fixed,6.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.2396537940681955,68.63698050282596
fixed,6.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.2396508735313243,68.6369809711412
fixed,6.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.239647990756295,68.63698143335978
fixed,6.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.793140599014235,51.090550063446976
fixed,6.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.793123937931803,51.090550486179104
fixed,6.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.793108473932752,51.09055087838073
fixed,6.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.793094107017789,51.09055124260329
fixed,6.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.793080730276198,51.09055158157423
fixed,6.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.793068228793113,51.09055189822526
fixed,6.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.793056477768148,51.090552195740045
fixed,6.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.793045339001403,51.09055247764387
fixed,6.0,C18,1740.0,1740.0,1.0,8.0,5.793034976045191,51.09055273856676
fixed,8.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.742769934309723,51.09445238311089
fixed,8.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.742726335368297,51.09445391562597
fixed,8.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.7426851175106135,51.09445536417067
fixed,8.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.742646239825681,51.09445673018866
fixed,8.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.742609653552939,51.09445801540038
fixed,8.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.742575302286977,51.094459221795766
fixed,8.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.742543122182883,51.09446035162717
fixed,8.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.742513042152359,51.09446140740227
fixed,8.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.742484984039095,51.09446239187796
fixed,8.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.2290343175845084,68.64308782096747
fixed,8.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.2290304461523198,68.64308873362513
fixed,8.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.2290266244387793,68.64308963445707
fixed,8.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.2290228519026467,68.6430905235931
fixed,8.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.2290191279747127,68.6430914011698
fixed,8.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.2290154520579506,68.64309226733026
fixed,8.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.2290118235276586,68.64309312222417
fixed,8.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.2290082417316,68.64309396600778
fixed,8.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.2290047059901439,68.64309479884386
fixed,8.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.742244975456869,51.09447080486388
fixed,8.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.74222459067079,51.094471518573876
fixed,8.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.742205663583045,51.09447218090134
fixed,8.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.742188072468849,51.09447279613911
fixed,8.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.742171687183709,51.094473368876564
fixed,8.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.742156367832426,51.09447390404677
fixed,8.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.742141962477412,51.09447440700707
fixed,8.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.742128302858492,51.09447488368988
fixed,8.0,C18,1740.0,1740.0,1.0,8.0,5.742115564901053,51.09447532601696
fixed,10.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.701082821712188,51.09914688901181
fixed,10.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.701032783548078,51.099149172331295
fixed,10.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.70098547277443,51.099151330720524
fixed,10.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.700940842568075,51.09915336632573
fixed,10.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.700898837111794,51.099155281705116
fixed,10.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.700859391828524,51.09915707981802
fixed,10.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.700822433616351,51.09915876401427
fixed,10.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.700787881072922,51.09916033802376
fixed,10.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.700755644696051,51.09916180594732
fixed,10.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.2203023992815856,68.6510127256384
fixed,10.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.220297938609417,68.65101416764233
fixed,10.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.2202935349613522,68.65101559101818
fixed,10.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.2202891877194615,68.65101699596983
fixed,10.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.2202848962337074,68.65101838271177
fixed,10.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.220280659822119,68.65101975146881
fixed,10.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.220276477770949,68.65102110247618
fixed,10.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.2202723493348406,68.65102243597936
fixed,10.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.2202682737369817,68.65102375223415
fixed,10.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.700479737198295,51.09917435556945
fixed,10.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.70045628733484,51.09917542074176
fixed,10.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.700434507748137,51.09917640944692
fixed,10.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.700414259005188,51.09917732807199
fixed,10.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.700395392021981,51.099178183445574
fixed,10.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.700377746537968,51.09917898290779
fixed,10.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.70036114848956,51.09917973443036
fixed,10.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.700345405104556,51.09918044684106
fixed,10.0,C18,1740.0,1740.0,1.0,8.0,5.700330701205256,51.099181109130264
fixed,12.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.666874218249015,51.1044743968265
fixed,12.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.666818905640623,51.10447753572589
fixed,12.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.666766602991489,51.10448050310285
fixed,12.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.666717258662432,51.104483301902036
fixed,12.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.66667081108577,51.104485935633896
fixed,12.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.6666271890235524,51.10448840835981
fixed,12.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.666586311826689,51.10449072467747
fixed,12.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.666548089682376,51.10449288970651
fixed,12.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.666512423835277,51.104494909076145
fixed,12.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.2131352881848134,68.66063526042981
fixed,12.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.2131303413391148,68.66063734846121
fixed,12.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.2131254574928565,68.66063940959303
fixed,12.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.2131206359659563,68.66064144411894
fixed,12.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.2131158760428318,68.66064345234783
fixed,12.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.2131111769725917,68.66064543460355
fixed,12.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.2131065379692112,68.66064739122501
fixed,12.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.2131019582117124,68.66064932256587
fixed,12.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.2130974368443368,68.66065122899482
fixed,12.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.666207019036656,51.10451217961661
fixed,12.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.666181047445464,51.10451364614238
fixed,12.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.666156919700721,51.10451500765726
fixed,12.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.666134481919533,51.10451627293063
fixed,12.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.666113569561894,51.10451745133846
fixed,12.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.66609400574628,51.10451855295929
fixed,12.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.666075598349607,51.104519588739265
fixed,12.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.666058134590833,51.104520570800474
fixed,12.0,C18,1740.0,1740.0,1.0,8.0,5.666041805745126,51.10452148505807
fixed,14.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.6388025652054425,51.11030107553648
fixed,14.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.638742930821706,51.11030515374525
fixed,14.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.6386865371793755,51.11030900935969
fixed,14.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.638633328711436,51.11031264619892
fixed,14.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.638583239158757,51.1103160688165
fixed,14.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.638536191847919,51.1103192824812
fixed,14.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.638492099970017,51.11032229315798
fixed,14.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.638450866846854,51.110325107489416
fixed,14.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.638412386168892,51.11032773277958
fixed,14.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.2072528152573188,68.67179621063629
fixed,14.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.2072474676522347,68.67179905164015
fixed,14.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.2072421879365542,68.67180185613508
fixed,14.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.207236975379722,68.67180462451861
fixed,14.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.2072318292129016,68.67180735720903
fixed,14.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.207226748629182,68.6718100546449
fixed,14.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.2072217327837653,68.67181271728519
fixed,14.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.2072167807941616,68.67181534560903
fixed,14.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.2072118917403725,68.67181794011579
fixed,14.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.638082748921481,51.11035019293151
fixed,14.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.638054703498778,51.110352100893955
fixed,14.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.638028643761548,51.11035387254797
fixed,14.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.638004404024641,51.11035551927444
fixed,14.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.637981807123124,51.11035705324185
fixed,14.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.6379606625979735,51.11035848753082
fixed,14.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.637940763572416,51.11035983634844
fixed,14.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.637921880917941,51.11036111542853
fixed,14.0,C18,1740.0,1740.0,1.0,8.0,5.637904210632921,51.110362307524056
fixed,16.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.6157669489806175,51.11651104357959
fixed,16.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.615703772471147,51.116516126343726
fixed,16.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.615644025341048,51.116520931967834
fixed,16.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.615587648816552,51.11652546520431
fixed,16.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.615534572807328,51.116529731720135
fixed,16.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.615484716200296,51.11653373807298
fixed,16.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.615437987154482,51.1165374916876
fixed,16.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.61539428338254,51.116541000832626
fixed,16.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.615353492402376,51.11654427460058
fixed,16.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.202424893266194,68.68431632679071
fixed,16.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.202419215568008,68.68432001637714
fixed,16.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.202413609762762,68.68432365865644
fixed,16.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.202408075078842,68.68432725414257
fixed,16.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.2024026107040735,68.68433080337633
fixed,16.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.2023972157859397,68.68433430692485
fixed,16.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.202391889431781,68.68433776538177
fixed,16.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.202386630708997,68.68434117936678
fixed,16.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.202381438645244,68.68434454952583
fixed,16.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.615003951330085,51.11657229101367
fixed,16.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.614974201029778,51.11657467181862
fixed,16.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.6149465524063835,51.11657688288015
fixed,16.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.6149208301273354,51.11657893836837
fixed,16.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.614896846707207,51.11658085343441
fixed,16.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.614874400587096,51.11658264436555
fixed,16.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.614853272828072,51.1165843288521
fixed,16.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.6148332209355605,51.11658592648594
fixed,16.0,C18,1740.0,1740.0,1.0,8.0,5.614814444398042,51.1165874168116
fixed,18.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.596863938222297,51.12300625210407
fixed,18.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.596797857951696,51.123012388833246
fixed,18.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.596735361354164,51.12301819126021
fixed,18.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.596676387035623,51.12302366511473
fixed,18.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.596620861774472,51.12302881723003
fixed,18.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.596568700828475,51.12303365551403
fixed,18.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.596519808242726,51.12303818892078
fixed,18.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.596474077143679,51.12304242742261
fixed,18.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.596431390001949,51.12304638198592
fixed,18.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.1984625899365835,68.6980111633514
fixed,18.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.1984566405279047,68.69801578519764
fixed,18.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.198450766291212,68.69802034790419
fixed,18.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.1984449664214414,68.69802485211227
fixed,18.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.1984392400711026,68.69802929849659
fixed,18.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.1984335863505016,68.69803368776489
fixed,18.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.1984280043279505,68.69803802065795
fixed,18.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.19842249302998,68.69804229794923
fixed,18.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.1984170514415415,68.698046520445
fixed,18.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.59606550298897,51.123080233496765
fixed,18.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.596034351551261,51.123083111069214
fixed,18.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.59600539670092,51.12308578385155
fixed,18.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.595978455214139,51.123088268937
fixed,18.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.5959533311632565,51.12309058460263
fixed,18.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.5959298139091525,51.12309275049651
fixed,18.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.595907674644976,51.1230947879597
fixed,18.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.595886659940928,51.123096720627814
fixed,18.0,C18,1740.0,1740.0,1.0,8.0,5.595866971889396,51.12309852482029
fixed,20.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.581352162338013,51.129704905763795
fixed,20.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.581283701197722,51.129712132508615
fixed,20.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.581218950003681,51.12971896589238
fixed,20.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.581157845219143,51.129725412654096
fixed,20.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.5811003110615385,51.129731480831374
fixed,20.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.5810462598200505,51.12973717972673
fixed,20.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.580995592174293,51.12974251987386
fixed,20.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.580948197498581,51.129747513004936
fixed,20.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.580903954133852,51.12975217202213
fixed,20.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.1952107842674187,68.71270069579239
fixed,20.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.1952046113258084,68.71270632171695
fixed,20.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.1951985162427072,68.71271187578664
fixed,20.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.1951924981857704,68.7127173587791
fixed,20.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.1951865562786923,68.71272277151272
fixed,20.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.1951806896014383,68.7127281148459
fixed,20.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.1951748971904639,68.71273338967731
fixed,20.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.1951691780389306,68.71273859694534
fixed,20.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.1951635310969184,68.71274373762823
fixed,20.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.58052464482797,51.12979206311259
fixed,20.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.580492342174848,51.129795455033424
fixed,20.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.580462313808414,51.12979860594762
fixed,20.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.580434370046523,51.12980153596863
fixed,20.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.580408308051929,51.12980426660333
fixed,20.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.580383909753469,51.12980682097239
fixed,20.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.580360938267176,51.12980922418912
fixed,20.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.580339131212121,51.129811504067625
fixed,20.0,C18,1740.0,1740.0,1.0,8.0,5.580318692642143,51.12981363370714
fixed,22.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.568623242817215,51.13653941731884
fixed,22.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.568552829253305,51.13654775898097
fixed,22.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.5684862290252735,51.136555646924876
fixed,22.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.568423376843212,51.13656308892049
fixed,22.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.568364194828816,51.13657009423587
fixed,22.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.56830859284168,51.13657667359835
fixed,22.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.568256468806753,51.13658283915563
fixed,22.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.568207709026986,51.136588604438096
fixed,22.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.5681621884627175,51.13659398432597
fixed,22.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.1925421277096642,68.72821524681731
fixed,22.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.1925357709526192,68.72822193728847
fixed,22.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.1925294942557485,68.7282285424509
fixed,22.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.1925232967644304,68.7282350632263
fixed,22.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.1925171775788261,68.72824150058469
fixed,22.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.1925111357541194,68.72824785554369
fixed,22.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.1925051703007352,68.72825412916875
fixed,22.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.1924992801845697,68.72826032257244
fixed,22.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.1924934643272007,68.72826643691465
fixed,22.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.567771858808392,51.136640057224575
fixed,22.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.567738610487297,51.136643975756094
fixed,22.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.56770770008835,51.136647616262216
fixed,22.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.567678932641337,51.13665100194309
fixed,22.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.5676520996512675,51.136654157606586
fixed,22.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.5676269769612095,51.136657109922496
fixed,22.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.567603321072985,51.13665988785973
fixed,22.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.56758086227546,51.13666252350317
fixed,22.0,C18,1740.0,1740.0,1.0,8.0,5.5675598061138905,51.13666498675251
fixed,24.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.558177938020882,51.14345434005786
fixed,24.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.558105923186801,51.14346381231007
fixed,24.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.558037806374522,51.14347276968221
fixed,24.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.557973520858964,51.143481220988434
fixed,24.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.557912987045968,51.14348917674324
fixed,24.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.557856112805762,51.14349664911738
fixed,24.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.5578027938075945,51.14350365189381
fixed,24.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.557752913839214,51.143510200424814
fixed,24.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.557706345092395,51.14351631159479
fixed,24.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.1903520800808494,68.74439883394948
fixed,24.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.1903455722248708,68.74440663885785
fixed,24.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.190339146233785,68.74441434439802
fixed,24.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.190332801234766,68.74442195164193
fixed,24.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.190326536308741,68.74442946171781
fixed,24.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.1903203504906321,68.74443687580943
fixed,24.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.190314242769585,68.74444419515616
fixed,24.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.1903082120891952,68.74445142105242
fixed,24.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.1903022573477322,68.74445855484764
fixed,24.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.557306968050204,51.143568656855344
fixed,24.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.557272943048746,51.14357310984006
fixed,24.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.557241308104448,51.14357724728182
fixed,24.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.55721186391557,51.14358109550868
fixed,24.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.557184397352669,51.14358468267366
fixed,24.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.557158679273606,51.14358803904323
fixed,24.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.557134460761947,51.14359119749358
fixed,24.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.557111466101608,51.14359419443775
fixed,24.0,C18,1740.0,1740.0,1.0,8.0,5.557089901982075,51.14359699660798
fixed,26.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.54960656648951,51.15040446277187
fixed,26.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.5495332382528435,51.15041507369949
fixed,26.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.549463877426088,51.1504251081851
fixed,26.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.549398416108792,51.15043457609349
fixed,26.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.549336773301421,51.150443489193414
fixed,26.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.549278855244671,51.15045186110823
fixed,26.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.549224555759977,51.15045970726646
fixed,26.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.549173756574619,51.15046704485404
